# ['largestLoop.py', '../DATA/L256/']
0.546000000   0.021672733  0.000064245 
0.548900000   0.024366350  0.000075128 
0.551800000   0.027557278  0.000087538 
0.554700000   0.031429123  0.000102485 
0.557600000   0.036221101  0.000124206 
0.560500000   0.042045758  0.000148253 
0.563400000   0.049544241  0.000183131 
0.566300000   0.058798962  0.000224500 
0.569200000   0.071144123  0.000284026 
0.572100000   0.087178465  0.000360547 
0.575000000   0.108723904  0.000458739 
0.577900000   0.137235156  0.000572278 
0.579350000   0.154380300  0.000626472 
0.580800000   0.173885196  0.000682824 
0.582250000   0.195136248  0.000730682 
0.583700000   0.218292209  0.000774628 
0.585150000   0.243472793  0.000801993 
0.586600000   0.269268233  0.000815655 
0.588050000   0.295377976  0.000811466 
0.589500000   0.321307626  0.000788217 
0.590950000   0.346698245  0.000743934 
0.592400000   0.370328002  0.000690366 
0.593850000   0.391818548  0.000625229 
0.595300000   0.411815091  0.000548933 
0.596750000   0.428812598  0.000476139 
0.598200000   0.443581697  0.000419813 
0.599650000   0.456986717  0.000362950 
0.601100000   0.468695930  0.000309425 
0.602550000   0.479031674  0.000266928 
0.604000000   0.488271708  0.000230915 
0.605450000   0.496587979  0.000201392 
0.606900000   0.504217472  0.000175042 
0.608350000   0.511152070  0.000156282 
0.609800000   0.517575049  0.000140296 
0.612700000   0.529191742  0.000115880 
0.615600000   0.539372658  0.000099170 
0.618500000   0.548677543  0.000085372 
0.621400000   0.557143887  0.000075491 
0.624300000   0.564962327  0.000067836 
0.627200000   0.572201023  0.000061764 
0.630100000   0.579041622  0.000056428 
0.633000000   0.585493548  0.000051815 
0.635900000   0.591608300  0.000047760 
0.638800000   0.597459204  0.000044383 
